business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
-SWWUof5TuWDVL5SEAml8Q,"""Wildburger""",,"""1901 N Rancho Dr""",Las Vegas,NV,89106,36.193937,-115.191902,4.0,3,1,Burgers;Hot Dogs;Restaurants
Woz9VpTjDhtjWF8UJ82vIg,"""Miko""",,"""""",Phoenix,AZ,85085,33.7972766862,-112.054596887,5.0,7,1,Contractors;Home & Garden;Kitchen & Bath;Home Services;Shopping
K-fuAM68IWWLt228iNV9gg,"""Games Hub Edinburgh""",Old Town,"""101 Lauriston Place""",Edinburgh,EDH,EH3 9JB,55.9443105,-3.2017506,4.0,4,1,Arcades;Arts & Entertainment
sClBWOYllQLvh3jq3CnFzw,"""Air-Zona Air Conditioning""",,"""""",Phoenix,AZ,85034,33.4382789,-112.0178286,5.0,6,1,Heating & Air Conditioning/HVAC;Home Services
3u4AsqA8glBmGuxtNx5mdQ,"""Knock Kneed Lobster""",,"""3202 E Washington St""",Phoenix,AZ,85034,33.4485057,-112.0126321,3.5,158,1,Restaurants;Seafood;Fish & Chips
rTVIfqqp5XEPfABT0QJ8Ng,"""Gyan Hot Yoga""",Brockton Village,"""1561 Dundas Street W""",Toronto,ON,M6K 1T9,43.649502,-79.4338628,3.5,11,1,Health & Medical;Yoga;Active Life;Weight Loss Centers;Fitness & Instruction
jwO57UJ8-ZEU96hgqVBhEQ,"""Nationwide Vision""",,"""3202 E Greenway""",Paradise Valley,AZ,85253,33.6264181,-112.0132457,1.5,6,1,Eyewear & Opticians;Shopping;Optometrists;Health & Medical
WvkxYyA1fXDPDyqIVn8zBQ,"""Franklin Square Deli""",,"""108 S Water St""",Kent,OH,44240,41.153538,-81.358347,3.0,38,1,Restaurants;Event Planning & Services;Caterers;Delis
gWa8pM4i8cti9HjtUdw8yg,"""Bernard Chiropractic""",,"""2160 N Alma School Rd""",Chandler,AZ,85224,33.3375314,-111.8596545,4.5,3,1,Chiropractors;Massage Therapy;Health & Medical
MxANtY26NPVwGjHzl3xWGg,"""Playdale Farm Park""",,"""Station Road""",Scarborough,NYK,YO11 3TL,54.2249901,-0.3835782,4.5,4,1,Local Flavor
XxtObUzeInbKP4sQaRiTow,"""Orange Carpet Cleaning""",,"""""",Henderson,NV,89052,35.952556,-115.0228736,4.5,8,1,Local Services;Tiling;Home Services;Carpet Cleaning
p0t18w35ZBwzcFkRNE3Yrg,"""Starbucks""",,"""7860 Rea Rd""",Charlotte,NC,28277,35.0588508,-80.8160924,3.0,3,1,Coffee & Tea;Food
RA7Mw5ZXTHKlpDfMyHs9ZQ,"""Brampton Tandoori Restaurant""",,"""16 Kennedy Rd N""",Brampton,ON,L6V 1X4,43.697276,-79.749027,2.5,6,1,Indian;Restaurants;Pakistani;Middle Eastern
5lyTwvrAivEUFgmFIFIoeg,"""US Post Office""",,"""90 W Steuben St""",Pittsburgh,PA,15205,40.438937,-80.0707619,1.5,3,1,Post Offices;Public Services & Government;Shipping Centers;Local Services
2KmTEXgDrUBmGifZOeevag,"""South Hills Orthopaedic""",,"""363 Vanadium Rd""",Pittsburgh,PA,15243,40.3696095,-80.0848561,1.5,3,1,Doctors;Orthopedists;Health & Medical
KLHXW2YvJKDuWzpVr3IuXQ,"""Running Room Canada""",,"""808 York Mills Road""",North York,ON,M3B 1X8,43.754089,-79.3579885,4.5,3,1,Sporting Goods;Shoe Stores;Shopping;Fashion
aHyLWimFtvJvBr9qHo-o8w,"""The Nail Room""",,"""1468 N Litchfield Rd""",Goodyear,AZ,85395,33.464006,-112.359752,3.0,59,1,Waxing;Beauty & Spas;Hair Removal;Skin Care;Nail Salons
LUuMTupN-czY3X8wQ5pM9w,"""Dilen Haircuts""",Northwest,"""4935 W Craig Rd""",Las Vegas,NV,89130,36.2386843,-115.2097666,4.0,5,1,Beauty & Spas;Hair Salons
krINmdjdkzCRogtCmwQggg,"""Verizon""",,"""2218 Matthews Township Pkwy""",Matthews,NC,28105,35.1268158117,-80.7026427984,3.0,8,1,Home Services;Mobile Phones;Electronics;Shopping;Professional Services;Internet Service Providers
uvVOuCbo4_5z_J5WJVG4QQ,"""Joe's Brewery""",,"""706 S 5th St""",Champaign,IL,61820,40.109713,-88.2317829,3.0,44,1,Bars;Burgers;American (Traditional);Restaurants;Nightlife
c_pScQ7eKYTesWkcqDMn-g,"""Women's Health Practice""",,"""2125 S Neil St""",Champaign,IL,61820,40.087669,-88.246806,2.5,11,1,Health & Medical;Doctors;Obstetricians & Gynecologists
G9L2Z211Yi70iN_6eudxuQ,"""MCM Toronto Rehab""",Brown's Corners,"""3601 Highway 7 E, Suite 201""",Markham,ON,L3R 0M3,43.8538504,-79.3383429,5.0,3,1,Chiropractors;Physical Therapy;Health & Medical;Acupuncture
oI11Y5AZscmmn12Yv3PinQ,"""Subway""",Southwest,"""9265 S Cimarron Rd""",Las Vegas,NV,89178,36.0198631,-115.2704078,3.0,30,1,Sandwiches;Salad;Fast Food;Restaurants
lL-qfgPumgwq2JGs9wJnVw,"""Somethin's Smokin Cafe""",,"""14725 Detroit Ave, Ste 103""",Lakewood,OH,44107,41.4849413,-81.7992175,2.5,10,0,Barbeque;Restaurants
NaBZgpWMOAMSMkDiQ3Y7Hw,"""Monroe Street Shoe Repair""",Dudgeon-Monroe,"""2630 Monroe St""",Madison,WI,53711,43.0574072,-89.4285938,4.5,13,1,Local Services;Shoe Repair
qXpvy10lWZuQZcFMhJZ8Rg,"""L.A. Tan""",Yonge and Eglinton,"""2291 Yonge Street, 2nd Floor""",Toronto,ON,M4P 2C6,43.7075296,-79.398306,5.0,9,1,Beauty & Spas;Tanning
DbcfR7YRGSUd9e9ockwU4g,"""Desert Landscapes of Las Vegas""",Northwest,"""""",Las Vegas,NV,89119,36.2301,-115.215,2.0,6,1,Home Services;Home & Garden;Shopping;Home Decor;Contractors;Furniture Stores;Landscaping;Gardeners
UfRW1wHxL837BJNE0U8z2A,"""Karma Salon""",,"""5220 N Dysart Rd, Ste 102""",Litchfield Park,AZ,85340,33.5114887,-112.3416779,4.5,35,1,Beauty & Spas;Hair Salons
uthbVCNZqmExJTzhII9iNQ,"""Paramount Fine Foods""",Downtown Core,"""253 Yonge Street""",Toronto,ON,M7A 2H1,43.65508,-79.37997,3.0,293,1,Middle Eastern;Restaurants
7d4_aSWLjzu9z778ac4g2g,"""Fish Soup Supreme""",Milliken,"""633 Silver Star Boulevard""",Toronto,ON,M1V 5N1,43.8216629028,-79.2986907959,3.0,12,0,Chinese;Restaurants
kvNsvsAPKDxisSYltzp4Og,"""Subaru""",,"""2033 Boulevard Armand-frappier""",Sainte-Julie,QC,J3E 3R6,45.5783393,-73.3437594,2.0,3,1,Car Dealers;Automotive
GR-S0kYDF9esIYX2XDsguA,"""World Fine Cars""",Etobicoke,"""520 Kipling Avenue""",Etobicoke,ON,M8Z 5E3,43.6123682,-79.5235744,3.5,3,1,Automotive;Used Car Dealers;Car Dealers
QaJMJA0g5pFuXvOobGXDBw,"""MOLLY MAID of West Clark""",,"""6040 Smoke Ranch Rd""",Las Vegas,NV,89108,36.2031154,-115.2233179,2.5,32,1,Home Cleaning;Home Services
zgFABNvtY-tVUDfWn2D7Ng,"""Master & Sons Heating & Cooling""",,"""7549 W Surrey Ave""",Peoria,AZ,85381,33.604316,-112.222555,4.0,5,1,Heating & Air Conditioning/HVAC;Home Services
4OjdqmThsVRglRccfqDAWQ,"""Nail Craze""",Eastside,"""2650 S Maryland Pkwy""",Las Vegas,NV,89109,36.1420511,-115.1352208,4.0,29,1,Nail Salons;Beauty & Spas;Hair Salons
1XEFVSf5zdBFHRScvmU_zQ,"""Juice Up 412""",East Liberty,"""124 S Highland Ave""",Pittsburgh,PA,15206,40.4604323,-79.9252567,5.0,4,0,Vegan;Food;Restaurants;Tapas Bars;Juice Bars & Smoothies
GIX0QykZTJylgLmynHOU6w,"""Bottega Bistro""",,"""4144 Erie St""",Willoughby,OH,44094,41.6400499,-81.4067092,5.0,4,0,Italian;Restaurants
JVK8szNDoy9MNiYSz_MiAA,"""Annvita English Tea Room""",Willowdale,"""5437 Yonge Street""",Toronto,ON,M2N,43.7773417511,-79.4147185756,3.0,64,0,Coffee & Tea;Food;Tea Rooms
YBUWqBYmYprtsy7xJdk0wg,"""Bulk Barn""",,"""5995 14th Avenue""",Markham,ON,L3S 3K5,43.8544539956,-79.2568972707,4.0,6,1,Convenience Stores;Herbs & Spices;Food;Grocery;Specialty Food
HV25Suwkzd-roRc63sEmtA,"""VIP Vietnamese Cuisine""",Brown's Corners,"""3229 Highway 7 E, Unit 11-12""",Markham,ON,L3R 3P3,43.848271,-79.349289,3.0,73,1,Vietnamese;Thai;Asian Fusion;Restaurants
2DTD_HUJ9cRARuvjXYrCpw,"""The UPS Store""",,"""10632 N Scottsdale Rd""",Scottsdale,AZ,85254,33.58367,-111.926471,4.0,5,1,Hair Salons;Local Services;Notaries;Shipping Centers;Hair Stylists;Hair Extensions;Printing Services;Beauty & Spas
Z-tcFVN1LGX2hGAII0SYdQ,"""Karen's Flowers""",,"""2048 E Baseline Rd, Ste 9""",Mesa,AZ,85204,33.3814408,-111.7872232,4.5,20,1,Florists;Flowers & Gifts;Shopping
BDP_o_-lqXfBpKVBvImFjQ,"""Deluxe Detail & Window Tint""",,"""444 S Gilbert Rd""",Mesa,AZ,85204,33.4068188,-111.7892632,4.5,16,1,Car Wash;Automotive;Home Window Tinting;Auto Detailing;Windshield Installation & Repair;Body Shops;Home Services;Auto Glass Services
EwHfTgHuBqkONBvtKKhQIw,"""Bella Vista""",,"""23 Edinburgh Rd""",South Queensferry,EDH,EH30 9HR,55.9897723,-3.3923873,4.0,6,1,Restaurants;Italian
qTiQEGCGJLjRfbMXkY-KWA,"""Yetnikoff Law Offices, PLLC""",,"""7702 E Doubletree Ranch Rd, Ste 300""",Scottsdale,AZ,85258,33.5649914,-111.9163618,5.0,5,1,Lawyers;Professional Services;Personal Injury Law;General Litigation;Business Law
Yf0rRaOWWGrqvTQ2B3dE0Q,"""E Town Bar and Grille""",Etna,"""304 Butler St""",Pittsburgh,PA,15223,40.495304,-79.94511,4.5,34,1,American (Traditional);Restaurants
IyrDnrvUKpndj5zIv1KvGQ,"""Doña Maria Tamales Restaurant""",Downtown,"""910 Las Vegas Blvd S""",Las Vegas,NV,89101,36.1594983312,-115.1473491,3.5,231,1,Food;Seafood;Restaurants;Desserts;American (Traditional);Mexican
gy5tjDLWOoWasHmUYkHIkA,"""Blake's Massage""",Anthem,"""760 Coronado Center Dr""",Henderson,NV,89052,36.0032399,-115.1066651,5.0,3,0,Beauty & Spas;Massage
5CQ3q_jAEVLXF1JVfX-4AQ,"""Centennial Children's Dentistry""",Centennial,"""7425 W Azure Dr, Ste 120""",Las Vegas,NV,89130,36.2735785,-115.2567191,5.0,21,1,Health & Medical;Dentists;Pediatric Dentists
Dct2oCPN1JqU6WOtSYLZgQ,"""Jolie Nail Spa""",,"""745 W Baseline Rd""",Mesa,AZ,85210,33.3783351,-111.8480127,4.0,23,1,Beauty & Spas;Cosmetics & Beauty Supply;Shopping
LsKif7s-fbStqLi5v8hsVQ,"""Freedom Medical Supply""",Southeast,"""8868 S Eastern Ave""",Las Vegas,NV,89123,36.0276251,-115.1183748,3.0,10,1,Local Services;Security Systems;Self Storage;Shopping;Contractors;Home Services;Health & Medical;Professional Services;Medical Supplies
hh11bSKvaCtzoyF-w_m2Hg,"""Irene's Studio""",,"""201 Wicksteed Avenue""",Toronto,ON,M4G 0B1,43.7125382,-79.3518957,4.0,4,1,Sewing & Alterations;Local Services
bWW21oo9Ycs27bKGmUEn4w,"""Calvin Klein""",Southeast,"""7400 Las Vegas Blvd S, Ste 16""",Las Vegas,NV,89123,36.052392,-115.1690207,2.5,3,1,Shopping;Outlet Stores
6sBxkxfIgkIvaB2HYD4m-Q,"""Miles Insurance Group""",,"""1530 E Williams Field Rd, Ste 8""",Gilbert,AZ,85295,33.3068288,-111.7567177,5.0,3,1,Auto Insurance;Insurance;Home & Rental Insurance;Financial Services;Life Insurance
1aMxCG33wAoxjWoeRsl4BA,"""Brioche by Guy Savoy""",The Strip,"""3570 South Las Vegas Blvd""",Las Vegas,NV,89109,36.1161559,-115.1750576,2.5,28,1,Fast Food;Bakeries;French;Restaurants;Food;Coffee & Tea
PqtbUqR2idQXUJoQxv8e2g,"""Rolex Boutique Hyde Park""",The Strip,"""3500 Las Vegas Blvd S""",Las Vegas,NV,89109,36.1173432,-115.1763623,4.0,7,1,Jewelry;Shopping;Watches
4uISbaUPJLVECBHIi3tpxA,"""Wazuzu""",The Strip,"""3131 Las Vegas Blvd S""",Las Vegas,NV,89109,36.12757,-115.166312,3.5,459,1,Restaurants;Diners;Asian Fusion
Y630I8-4sI2Q4hiDap0s4g,"""Clinic 24""",,"""81 W Guadalupe Rd, Ste 111""",Gilbert,AZ,85233,33.3631152,-111.7915374,3.0,23,1,Internal Medicine;Allergists;Doctors;Medical Centers;Pediatricians;Health & Medical;Urgent Care;Family Practice;Cardiologists
Y1x-DOdfvlIGxVzDXmd-eg,"""Winking Lizard Tavern""",Civic Center,"""1301 E 9th St""",Cleveland,OH,44114,41.5046140112,-81.690001,3.0,117,1,American (Traditional);Nightlife;Restaurants;Bars
eOHhDT9g2y_MqrJkF3CUJg,"""Williams-Sonoma""",,"""508 Southpark Ctr, Ste EL""",Strongsville,OH,44136,41.3079795,-81.8219602,3.5,3,1,Shopping;Kitchen & Bath;Food;Specialty Food;Home & Garden
8AwYpbR56c36YYTeLUYNng,"""The Studios""",Southeast,"""5150 S Pecos Rd""",Las Vegas,NV,89120,36.095978,-115.100573,5.0,10,1,Nightlife;Adult Entertainment;Social Clubs;Arts & Entertainment
l4la_LwGwWplTGwsVAkPfw,"""Progressive Pest Control""",Southeast,"""6290 Harrison Dr, Ste 2""",Las Vegas,NV,89120,36.0756879285,-115.112518442,4.5,79,1,Local Services;Pest Control
iIiK3S_1Q6i3yenDyKAH3Q,"""EOS Fitness - Pecos""",Southeast,"""3325 E Russell Rd""",Las Vegas,NV,89120,36.0850481,-115.1030898,4.0,21,1,Trainers;Gyms;Active Life;Fitness & Instruction
WOsRtTQ0a2yPexo9cNcAYA,"""Le Pain Quotidien""",,"""508 Eglinton Ave W""",Toronto,ON,M5N 1A5,43.703647,-79.413525,4.0,5,0,Food;Breakfast & Brunch;Restaurants;Bakeries
Z74Z4fgLVEFcTY8Sl0p-9Q,"""Fashion Cleaners""",Eastside,"""3280 E Tropicana Ave""",Paradise,NV,89121,36.1007887,-115.1031348,3.0,7,1,Laundry Services;Local Services;Dry Cleaning & Laundry
KhtB4BOVqL52syMxzMxh4Q,"""Olive This!""",,"""6414 Rea Rd, Ste C4""",Charlotte,NC,28277,35.078547,-80.817318,5.0,13,1,Food;Herbs & Spices;Specialty Food
UW0rUCI7dB_eiMuV35fdFw,"""Pizzaville""",,"""305 Charolais Blvd""",Brampton,ON,L6Y 2R2,43.6594989,-79.7497782,3.0,4,1,Restaurants;Pizza;Chicken Wings
IspcgPcxFqSn1Sb5ll-7ug,"""A La Crepes""",Scarborough,"""2761 Markham Road, Unit A5 & A6""",Toronto,ON,M1X 0A4,43.8213037,-79.2462887,2.5,24,0,Sandwiches;Restaurants;Creperies;Breakfast & Brunch
Dak3j5-HQ4Z4wch6zgi8CA,"""Hector & Sons Moving Company""",,"""6409 Pineburr Ct""",Charlotte,NC,28211,35.151955,-80.754017,4.5,21,1,Movers;Home Services
buXFi-vdaQ4OQ2gf8FmKOw,"""Speedy Cash""",,"""5102 W Olive Ave""",Glendale,AZ,85302,33.5675153,-112.16971,3.0,3,1,Financial Services;Check Cashing/Pay-day Loans
4sByoxLC_Blxx0RLgtIjnw,"""Classic Tan""",The Beach,"""1819 Queen Street E""",Toronto,ON,M4L 3Z6,43.6682035,-79.3076029,4.0,7,1,Tanning;Beauty & Spas
l683preTG0GIk9XMaHAUNA,"""Panaderia Y Tortilleria""",,"""2829 N 32nd St""",Phoenix,AZ,85008,33.4796302,-112.0121856,3.5,14,1,Mexican;Restaurants
rCNRO2P6yFCNeaH6GsCjQw,"""The Miller Lash House""",Scarborough,"""130 Old Kingston Road""",Toronto,ON,M1E 3J5,43.7800069252,-79.1854016685,3.0,5,1,Event Planning & Services;Venues & Event Spaces
XKvDaukH9bbqBQSAib7O9w,"""CPR Complete Pool Repair""",Southwest,"""6704 Glissando Ct""",Las Vegas,NV,89139,36.0370656,-115.239225,2.0,4,1,Shopping;Fitness/Exercise Equipment;Pool Cleaners;Home & Garden;Home Services;Hot Tub & Pool;Contractors;Pool & Hot Tub Service
JfDSUVbyveJ-UL7CbFtwWw,"""Gillece Plumbing Heating Cooling & Electrical""",Observatory Hill,"""East St""",Pittsburgh,PA,15203,40.4879231,-80.0136467,1.0,9,1,Home Services;Plumbing
afuGFlekksBXZQnEvTMv3A,"""Tomo Japanese Restaurant""",,"""9625 Yonge Street, Unit 1&2""",Richmond Hill,ON,L4C 5T2,43.8607832014,-79.434132996,3.5,182,1,Sushi Bars;Restaurants;Japanese
8yc5EEe3dSYlRJYoiRwccA,"""Flour Studio""",,"""883 Eglinton Avenue W""",Toronto,ON,M6C 2C1,43.7006907,-79.4268879,5.0,10,0,Bakeries;Florists;Flowers & Gifts;Gift Shops;Desserts;Shopping;Food
QC0SexMHstcFuWPKnFXedw,"""SmartStyle""",Eastside,"""5198 Boulder Hwy""",Las Vegas,NV,89122,36.108904,-115.063816,3.0,7,1,Hair Stylists;Beauty & Spas;Hair Salons
vBIugbXbkxNb5tCtck1tSg,"""Casa Farmosa""",Milliken,"""4300 Steeles Avenue E, Unit F26-28""",Markham,ON,L3R 0Y5,43.8261994,-79.3063174,4.5,3,1,Fast Food;Restaurants
y859TTd3z2IBCa0ysv7G4Q,"""Cell City""",Sunrise,"""4974 E Sahara Ave, Ste 8""",Las Vegas,NV,89104,36.144698,-115.066886,5.0,4,1,Mobile Phones;IT Services & Computer Repair;Local Services;Telecommunications;Mobile Phone Repair;Electronics Repair;Shopping
NgdxhWtyNfmT5AmxGYtfxg,"""Titan Auto Body""",,"""9145 N Cave Creek Rd""",Phoenix,AZ,85020,33.5694056,-112.0628341,5.0,18,1,Auto Repair;Towing;Automotive;Body Shops
I3UnTBoiU9HjTL6fVnWW1g,"""Maple Leaf Vapes""",Scarborough,"""3638 Lawrencce Avenue E, Suite 2, 2nd Floor""",Toronto,ON,M1G 1P6,43.7608042,-79.2224032,3.5,3,0,Shopping;Vape Shops
A7GYKBxw7GgIWaW4H9Lnyw,"""The Woodroom Martini and Wine Bar""",,"""34100 Chardon Rd""",Willoughby Hills,OH,44094,41.5870659,-81.4435376,4.0,12,1,Bars;Nightlife;Wine Bars
ghc7Yqr7RkNbj3ydTpGuRQ,"""Tutti Bella Yogurt""",Southwest,"""10670 Southern Highlands Pkwy, Ste 103""",Las Vegas,NV,89141,35.9968788,-115.2075469,4.5,5,0,Food;Ice Cream & Frozen Yogurt
AMCIDCdVN7RM5ZTzPRZMnw,"""Harvey's Restaurants""",,"""2200 Queen St E""",Brampton,ON,L6S 4G9,43.7341456,-79.7077846,4.0,6,1,Restaurants;Fast Food;American (Traditional);Burgers;Hot Dogs
7FK8V99HQ5-14YEFVuRURA,"""Wedia Contracting""",Liberty Village,"""43 Hanna Avenue""",Toronto,ON,M6K 3E7,43.6388632,-79.4195704,3.0,3,1,Interior Design;Home Services;Contractors
26_V-FKyswq3fLRHWmU38A,"""Cyclemania""",Christie Pits,"""863 Bloor Street W""",Toronto,ON,M6G 1M4,43.6621827,-79.4246761,2.0,7,1,Bikes;Sporting Goods;Shopping
09LLHpBoJNlFgjNmvOt3OA,"""Motel 6""",,"""7219 Engle Rd""",Cleveland,OH,44130,41.3708464,-81.8238509,1.5,17,1,Hotels;Hotels & Travel;Event Planning & Services
sEdAKeMx23AGCbvploB7Uw,"""Twelve Cakes Bakery""",,"""15414 N 7th St, Ste 6""",Phoenix,AZ,85022,33.6263543,-112.0663899,4.5,16,0,Cupcakes;Food;Desserts;Bakeries
RZFryvOkznd4jtpj8PbSzg,"""Sushi Style""",,"""401 E Bell Rd""",Phoenix,AZ,85022,33.6384345,-112.0675229,4.0,264,1,Seafood;Sushi Bars;Japanese;Restaurants
kinIwrhJ44fsl6E0WFNHOQ,"""Albertsons""",,"""8454 S Power Rd""",Gilbert,AZ,85297,33.2655002,-111.6878896,3.5,16,1,Drugstores;Shopping;Food;Grocery
6hKBSSfS2BvFYLbhySPThw,"""Valdez Auto Body""",,"""3546 E Corona Ave""",Phoenix,AZ,85040,33.4061378001,-112.005544223,5.0,6,1,Body Shops;Automotive;Auto Repair
n1JQo4Z7vFZRBRAwHWd9WQ,"""Pittsburgh Technical College""",,"""1111 Mckee Rd""",Oakdale,PA,15071,40.4247837,-80.1892839,3.0,5,1,Specialty Schools;Vocational & Technical School;Education
VY8Mwj8qIXEihI53EU6ZVQ,"""Les Branchés Lunetterie""",Plateau-Mont-Royal,"""1821 avenue Mont-Royal Est""",Montréal,QC,H2H 1W6,45.5333681,-73.5743003,4.5,6,1,Optometrists;Shopping;Health & Medical;Eyewear & Opticians
b1PR7iEvXK0JG0bN6RSO_g,"""Skin Flix Tattooz""",,"""2149 Pearl Rd""",Brunswick,OH,44212,41.2166895,-81.8409698,3.0,4,1,Beauty & Spas;Piercing;Tattoo
OxnPoGgLuos50s2cwyiFSA,"""Great Spaces For All Your Places""",,"""""",Las Vegas,NV,89138,36.1710616,-115.3667218,5.0,3,0,Contractors;Home Organization;Home Services;Interior Design;Cabinetry;Shopping;Hardware Stores;Home & Garden
pUdayslUfrPiaUyFqtV6LA,"""Matty's Mattress Warehouse""",,"""1162 Fort Mill Hwy""",Fort Mill,SC,29707,35.0063628,-80.8988004,5.0,3,0,Home & Garden;Mattresses;Shopping;Furniture Stores
4KM-jp1HtAZNsgwMT0gyNA,"""Serano Bakery""",Laval,"""4134 Ch Du Souvenir""",Laval,QC,H7W 1B2,45.546366,-73.760777,3.5,7,1,Food;Bakeries
oLCbzZG2184wQBdmkggRnQ,"""Bath and Body Works""",Westside,"""8800 W Charleston Blvd""",Las Vegas,NV,89117,36.1618081,-115.287652,4.0,28,1,Shopping;Beauty & Spas;Cosmetics & Beauty Supply
atz0zfMdD-xB4GwIopGytQ,"""Dress Barn""",Westside,"""8740 W Charleston Blvd""",Las Vegas,NV,89117,36.1609742,-115.2858148,3.0,5,1,Fashion;Shopping;Accessories
MALU_lgUhkjN-gO6j6vCbA,"""Stephen Gordon - Plastic Surgeon""",Westside,"""7710 W Sahara Ave""",Las Vegas,NV,89117,36.1414812263,-115.277186238,4.0,4,1,Cosmetic Surgeons;Health & Medical;Doctors
W5eXttXsAzvGlOTwAkeIkA,"""De Arts""",Upper Beach,"""300 Coxwell Avenue""",Toronto,ON,M4L 3B6,43.673885,-79.3197957,4.0,3,1,Health Markets;Photography Stores & Services;Specialty Food;Local Services;Shopping;Food;Shipping Centers
yLrCSSrSnpxB-0ZEPt19jA,"""Pizza Di Roma""",Capitol,"""313 State St""",Madison,WI,53703,43.0747746539,-89.390860818,3.5,94,1,Restaurants;Seafood;Italian;Pizza;Soup
S-V-lJfQDY5xKxzBy4eW2A,"""Shoe Palace""",Westside,"""4300 Meadows Ln, Ste 2460""",Las Vegas,NV,89107,36.1722542,-115.1963237,3.0,13,1,Shoe Stores;Shopping;Fashion
p_KC8_d_MQnfJwgzm6Azdw,"""Billy Bishop Toronto City Airport""",,"""2 Eireann Quay""",Toronto,ON,M5J 1B7,43.631540306,-79.395275116,4.0,164,1,Hotels & Travel;Airports
pxpLVCInGwLClbnwJwxInw,"""King Tut Cafe & Catering""",,"""1125 E Apache Blvd""",Tempe,AZ,85281,33.4144497,-111.9211655,4.0,49,1,Hookah Bars;Middle Eastern;Mediterranean;Nightlife;Restaurants;Bars
19jV_YngqOH0h40IxItUKA,"""Mill Avenue Farmer's Market""",,"""Mill Ave 6th St Park""",Tempe,AZ,85281,33.424513,-111.939899,2.5,4,0,Food;Farmers Market
U8aXUY8fufZUT0jYUgV0EQ,"""Jerry's Liquors""",,"""1217 S Rural Rd""",Tempe,AZ,85281,33.4153707423,-111.925978748,3.0,13,1,Food;Beer;Wine & Spirits
VXXkm4u_GwbiAhF-F681kA,"""Geisel""",,"""633 Broad St""",Elyria,OH,44035,41.3681558,-82.1113246,3.5,3,1,Plumbing;Heating & Air Conditioning/HVAC;Home Services
JrvaHyG--O44JAINUk_3ng,"""iTech Customs""",Westside,"""1717 S Decatur Blvd""",Las Vegas,NV,89102,36.1507583,-115.205577,5.0,78,1,Shopping;IT Services & Computer Repair;Electronics Repair;Electronics;Mobile Phone Repair;Local Services
F4MC7euWhSm7NNEynIp3VA,"""Amee Klassen - Supreme Lending""",Spring Valley,"""5598 S Fort Apache Rd""",Las Vegas,NV,89148,36.0873867,-115.2969433,4.5,3,1,Real Estate;Home Services;Mortgage Brokers
1LO0TD--3eHaBXEsIZMLFw,"""Race Day Mobile Detailing""",,"""""",Phoenix,AZ,85023,33.6272938,-112.0893682,5.0,47,1,Automotive;Car Wash;Auto Detailing
cPfnF9PAvVjamEdZM3wTzA,"""QQ Asian Buffet""",,"""1291 N Sherman Ave""",Madison,WI,53704,43.1137364,-89.3637805,2.0,11,0,Chinese;Restaurants
PKY5_IHnWpMPK6tCUTxG0A,"""Autowits""",,"""7224 E McDowell Rd""",Scottsdale,AZ,85257,33.4661201,-111.9250775,5.0,39,1,Oil Change Stations;Automotive;Car Dealers;Used Car Dealers;Auto Repair
X2QZX4TJDj2NtOdvdTH7nA,"""Oak Creek Apts""",,"""801 W Turney Ave, Apt 1""",Phoenix,AZ,85013,33.499856,-112.08406,2.5,3,1,Real Estate;Home Services;Apartments
CZXDHNTTAC7odLCxUrVp1w,"""Marks & Spencer""",,"""Kinnaird Retail Park, Unit 6""",Edinburgh,EDH,EH15 3RD,55.9350844,-3.104329,4.0,7,1,Department Stores;Fashion;Shopping
3VhfhlZpXlMAz5zOx19zhg,"""Chicago Title Insurance Company""",,"""1959 S Val Vista Dr""",Mesa,AZ,85204,33.3796515,-111.7520093,3.5,4,1,Real Estate;Insurance;Home Services;Real Estate Services;Financial Services
i0HpLiawX5lYc2tl41Q3ow,"""Kelseys Original Roadhouse""",,"""10 Kingston Rd W""",Ajax,ON,L1T 4K8,43.8616363,-79.0267248,3.0,16,1,Canadian (New);Bars;Restaurants;Nightlife;Comfort Food;Food
IoyamGmKao_hfQBvFKihyA,"""Amigo's Mexican Cantina""",,"""777 W Lake Mead Pkwy""",Henderson,NV,89015,36.032336598,-115.008519136,3.0,70,0,Steakhouses;Bars;Mexican;Hotels;Nightlife;Seafood;Hotels & Travel;Event Planning & Services;Restaurants
v6wY0GmoelnOkhkL1kUnUQ,"""Gateway Surgery Center""",,"""690 N Cofco Center Ct, Ste B""",Phoenix,AZ,85008,33.4554182788,-111.990415156,4.0,7,1,Medical Centers;Health & Medical
fqr3dm6pSQ2P9EaO2Zb9Iw,"""Mitchem Dental""",,"""1701 S Prospect Ave, Ste 201""",Champaign,IL,61820,40.0966221,-88.2581098,4.0,4,1,Pediatric Dentists;General Dentistry;Dentists;Health & Medical;Cosmetic Dentists
jYInE94NfwAUZ4kIuEoq0g,"""The UPS Store""",,"""111 E Dunlap Ave, Ste 1""",Phoenix,AZ,85020,33.5665786,-112.0723153,2.5,18,1,Local Services;Couriers & Delivery Services;Notaries;Shipping Centers;Printing Services
Zu5cAfSpLOVj8LXCS9xxGw,"""Storamerica Self Storage""",,"""3114 N 24th St""",Phoenix,AZ,85016,33.484454,-112.03019,3.5,3,1,Self Storage;Local Services
